date,material_id,material_name,unit,daily_demand,stock_level,reorder_point,lead_time_days,unit_cost
2025-01-15,4,Arena,m³,27.99,95.73,60,2,350.0
2025-01-16,4,Arena,m³,26.85,68.88,60,2,350.0
2025-01-17,4,Arena,m³,24.05,44.83,60,2,350.0
2025-01-18,4,Arena,m³,26.92,167.91,60,2,350.0
2025-01-19,4,Arena,m³,26.63,141.29,60,2,350.0
2025-01-20,4,Arena,m³,33.39,107.89,60,2,350.0
2025-01-21,4,Arena,m³,33.16,74.74,60,2,350.0
2025-01-22,4,Arena,m³,26.68,48.06,60,2,350.0
2025-01-23,4,Arena,m³,32.96,165.09,60,2,350.0
2025-01-24,4,Arena,m³,33.74,131.35,60,2,350.0
2025-01-25,4,Arena,m³,23.09,108.27,60,2,350.0
2025-01-26,4,Arena,m³,25.14,83.13,60,2,350.0
2025-01-27,4,Arena,m³,27.68,55.45,60,2,350.0
2025-01-28,4,Arena,m³,31.92,173.53,60,2,350.0
2025-01-29,4,Arena,m³,27.36,146.17,60,2,350.0
2025-01-30,4,Arena,m³,33.07,113.1,60,2,350.0
2025-01-31,4,Arena,m³,24.2,88.91,60,2,350.0
2025-02-01,4,Arena,m³,25.17,63.74,60,2,350.0
2025-02-02,4,Arena,m³,28.9,34.84,60,2,350.0
2025-02-03,4,Arena,m³,30.96,153.88,60,2,350.0
2025-02-04,4,Arena,m³,32.72,121.17,60,2,350.0
2025-02-05,4,Arena,m³,26.43,94.74,60,2,350.0
2025-02-06,4,Arena,m³,29.51,65.22,60,2,350.0
2025-02-07,4,Arena,m³,34.59,30.63,60,2,350.0
2025-02-08,4,Arena,m³,30.94,150.0,60,2,350.0
2025-02-09,4,Arena,m³,26.38,123.62,60,2,350.0
2025-02-10,4,Arena,m³,31.51,92.11,60,2,350.0
2025-02-11,4,Arena,m³,33.94,58.17,60,2,350.0
2025-02-12,4,Arena,m³,38.77,169.4,60,2,350.0
2025-02-13,4,Arena,m³,28.61,140.79,60,2,350.0
2025-02-14,4,Arena,m³,33.53,107.26,60,2,350.0
2025-02-15,4,Arena,m³,28.6,78.66,60,2,350.0
2025-02-16,4,Arena,m³,33.4,45.26,60,2,350.0
2025-02-17,4,Arena,m³,37.56,157.7,60,2,350.0
2025-02-18,4,Arena,m³,34.15,123.54,60,2,350.0
2025-02-19,4,Arena,m³,30.27,93.28,60,2,350.0
2025-02-20,4,Arena,m³,36.3,56.98,60,2,350.0
2025-02-21,4,Arena,m³,31.15,175.83,60,2,350.0
2025-02-22,4,Arena,m³,22.93,152.89,60,2,350.0
2025-02-23,4,Arena,m³,21.94,130.95,60,2,350.0
2025-02-24,4,Arena,m³,29.15,101.8,60,2,350.0
2025-02-25,4,Arena,m³,29.56,72.24,60,2,350.0
2025-02-26,4,Arena,m³,32.72,39.52,60,2,350.0
2025-02-27,4,Arena,m³,27.65,161.87,60,2,350.0
2025-02-28,4,Arena,m³,40.19,121.67,60,2,350.0
2025-03-01,4,Arena,m³,29.78,91.9,60,2,350.0
2025-03-02,4,Arena,m³,35.22,56.67,60,2,350.0
2025-03-03,4,Arena,m³,28.26,178.42,60,2,350.0
2025-03-04,4,Arena,m³,30.3,148.12,60,2,350.0
2025-03-05,4,Arena,m³,44.1,104.02,60,2,350.0
2025-03-06,4,Arena,m³,34.91,69.1,60,2,350.0
2025-03-07,4,Arena,m³,34.45,34.66,60,2,350.0
2025-03-08,4,Arena,m³,30.11,154.55,60,2,350.0
2025-03-09,4,Arena,m³,34.53,120.01,60,2,350.0
2025-03-10,4,Arena,m³,35.26,84.75,60,2,350.0
2025-03-11,4,Arena,m³,40.98,43.77,60,2,350.0
2025-03-12,4,Arena,m³,27.83,165.94,60,2,350.0
2025-03-13,4,Arena,m³,32.14,133.8,60,2,350.0
2025-03-14,4,Arena,m³,36.24,97.56,60,2,350.0
2025-03-15,4,Arena,m³,30.16,67.4,60,2,350.0
2025-03-16,4,Arena,m³,24.31,43.09,60,2,350.0
2025-03-17,4,Arena,m³,39.03,154.06,60,2,350.0
2025-03-18,4,Arena,m³,45.24,108.82,60,2,350.0
2025-03-19,4,Arena,m³,32.57,76.25,60,2,350.0
2025-03-20,4,Arena,m³,31.54,44.72,60,2,350.0
2025-03-21,4,Arena,m³,34.58,160.13,60,2,350.0
2025-03-22,4,Arena,m³,39.88,120.25,60,2,350.0
2025-03-23,4,Arena,m³,29.07,91.17,60,2,350.0
2025-03-24,4,Arena,m³,33.15,58.02,60,2,350.0
2025-03-25,4,Arena,m³,35.08,172.95,60,2,350.0
2025-03-26,4,Arena,m³,41.92,131.03,60,2,350.0
2025-03-27,4,Arena,m³,40.94,90.09,60,2,350.0
2025-03-28,4,Arena,m³,26.23,63.86,60,2,350.0
2025-03-29,4,Arena,m³,31.91,31.95,60,2,350.0
2025-03-30,4,Arena,m³,45.18,150.0,60,2,350.0
2025-03-31,4,Arena,m³,37.34,112.66,60,2,350.0
2025-04-01,4,Arena,m³,34.37,78.29,60,2,350.0
2025-04-02,4,Arena,m³,46.71,31.58,60,2,350.0
2025-04-03,4,Arena,m³,34.42,150.0,60,2,350.0
2025-04-04,4,Arena,m³,28.22,121.78,60,2,350.0
2025-04-05,4,Arena,m³,38.73,83.05,60,2,350.0
2025-04-06,4,Arena,m³,28.22,54.83,60,2,350.0
2025-04-07,4,Arena,m³,39.72,165.11,60,2,350.0
2025-04-08,4,Arena,m³,40.7,124.41,60,2,350.0
2025-04-09,4,Arena,m³,37.55,86.86,60,2,350.0
2025-04-10,4,Arena,m³,10.6,76.26,60,2,350.0
2025-04-11,4,Arena,m³,25.92,50.33,60,2,350.0
2025-04-12,4,Arena,m³,11.94,188.4,60,2,350.0
2025-04-13,4,Arena,m³,24.64,163.76,60,2,350.0
2025-04-14,4,Arena,m³,18.01,145.75,60,2,350.0
2025-04-15,4,Arena,m³,32.68,113.07,60,2,350.0
2025-04-16,4,Arena,m³,24.07,89.0,60,2,350.0
2025-04-17,4,Arena,m³,22.5,66.5,60,2,350.0
2025-04-18,4,Arena,m³,21.06,45.44,60,2,350.0
2025-04-19,4,Arena,m³,19.01,176.43,60,2,350.0
2025-04-20,4,Arena,m³,26.2,150.22,60,2,350.0
2025-04-21,4,Arena,m³,38.54,111.68,60,2,350.0
2025-04-22,4,Arena,m³,45.3,66.38,60,2,350.0
2025-04-23,4,Arena,m³,41.52,24.87,60,2,350.0
2025-04-24,4,Arena,m³,43.4,150.0,60,2,350.0
2025-04-25,4,Arena,m³,44.15,105.85,60,2,350.0
2025-04-26,4,Arena,m³,38.03,67.82,60,2,350.0
2025-04-27,4,Arena,m³,37.43,30.4,60,2,350.0
2025-04-28,4,Arena,m³,42.34,150.0,60,2,350.0
2025-04-29,4,Arena,m³,43.74,106.26,60,2,350.0
2025-04-30,4,Arena,m³,44.5,61.77,60,2,350.0
2025-05-01,4,Arena,m³,33.44,28.33,60,2,350.0
2025-05-02,4,Arena,m³,39.36,150.0,60,2,350.0
2025-05-03,4,Arena,m³,35.81,114.19,60,2,350.0
2025-05-04,4,Arena,m³,37.83,76.35,60,2,350.0
2025-05-05,4,Arena,m³,46.26,30.09,60,2,350.0
2025-05-06,4,Arena,m³,51.6,150.0,60,2,350.0
2025-05-07,4,Arena,m³,38.05,111.95,60,2,350.0
2025-05-08,4,Arena,m³,34.64,77.31,60,2,350.0
2025-05-09,4,Arena,m³,39.95,37.36,60,2,350.0
2025-05-10,4,Arena,m³,38.48,150.0,60,2,350.0
2025-05-11,4,Arena,m³,32.63,117.37,60,2,350.0
2025-05-12,4,Arena,m³,43.46,73.91,60,2,350.0
2025-05-13,4,Arena,m³,46.05,27.86,60,2,350.0
2025-05-14,4,Arena,m³,39.0,150.0,60,2,350.0
2025-05-15,4,Arena,m³,40.73,109.27,60,2,350.0
2025-05-16,4,Arena,m³,44.52,64.75,60,2,350.0
2025-05-17,4,Arena,m³,36.59,28.16,60,2,350.0
2025-05-18,4,Arena,m³,34.79,150.0,60,2,350.0
2025-05-19,4,Arena,m³,38.06,111.94,60,2,350.0
2025-05-20,4,Arena,m³,42.85,69.09,60,2,350.0
2025-05-21,4,Arena,m³,41.82,27.28,60,2,350.0
2025-05-22,4,Arena,m³,52.33,150.0,60,2,350.0
2025-05-23,4,Arena,m³,43.89,106.11,60,2,350.0
2025-05-24,4,Arena,m³,39.36,66.75,60,2,350.0
2025-05-25,4,Arena,m³,37.06,29.69,60,2,350.0
2025-05-26,4,Arena,m³,47.34,150.0,60,2,350.0
2025-05-27,4,Arena,m³,43.19,106.81,60,2,350.0
2025-05-28,4,Arena,m³,48.88,57.93,60,2,350.0
2025-05-29,4,Arena,m³,44.15,163.78,60,2,350.0
2025-05-30,4,Arena,m³,41.45,122.33,60,2,350.0
2025-05-31,4,Arena,m³,41.6,80.74,60,2,350.0
2025-06-01,4,Arena,m³,44.14,36.6,60,2,350.0
2025-06-02,4,Arena,m³,44.62,150.0,60,2,350.0
2025-06-03,4,Arena,m³,43.73,106.27,60,2,350.0
2025-06-04,4,Arena,m³,42.6,63.67,60,2,350.0
2025-06-05,4,Arena,m³,48.2,15.47,60,2,350.0
2025-06-06,4,Arena,m³,38.71,150.0,60,2,350.0
2025-06-07,4,Arena,m³,38.67,111.33,60,2,350.0
2025-06-08,4,Arena,m³,34.71,76.63,60,2,350.0
2025-06-09,4,Arena,m³,45.43,31.19,60,2,350.0
2025-06-10,4,Arena,m³,42.44,150.0,60,2,350.0
2025-06-11,4,Arena,m³,46.01,103.99,60,2,350.0
2025-06-12,4,Arena,m³,44.46,59.53,60,2,350.0
2025-06-13,4,Arena,m³,44.25,165.28,60,2,350.0
2025-06-14,4,Arena,m³,39.85,125.43,60,2,350.0
2025-06-15,4,Arena,m³,46.08,79.35,60,2,350.0
2025-06-16,4,Arena,m³,67.85,11.5,60,2,350.0
2025-06-17,4,Arena,m³,41.14,150.0,60,2,350.0
2025-06-18,4,Arena,m³,37.71,112.29,60,2,350.0
2025-06-19,4,Arena,m³,43.52,68.77,60,2,350.0
2025-06-20,4,Arena,m³,41.44,27.33,60,2,350.0
2025-06-21,4,Arena,m³,38.33,150.0,60,2,350.0
2025-06-22,4,Arena,m³,47.73,102.27,60,2,350.0
2025-06-23,4,Arena,m³,47.56,54.71,60,2,350.0
2025-06-24,4,Arena,m³,41.39,163.32,60,2,350.0
2025-06-25,4,Arena,m³,42.6,120.71,60,2,350.0
2025-06-26,4,Arena,m³,44.94,75.78,60,2,350.0
2025-06-27,4,Arena,m³,44.52,31.26,60,2,350.0
2025-06-28,4,Arena,m³,35.93,150.0,60,2,350.0
2025-06-29,4,Arena,m³,41.52,108.48,60,2,350.0
2025-06-30,4,Arena,m³,51.97,56.51,60,2,350.0
2025-07-01,4,Arena,m³,43.43,163.08,60,2,350.0
2025-07-02,4,Arena,m³,39.43,123.65,60,2,350.0
2025-07-03,4,Arena,m³,32.27,91.38,60,2,350.0
2025-07-04,4,Arena,m³,53.02,38.36,60,2,350.0
2025-07-05,4,Arena,m³,44.99,150.0,60,2,350.0
2025-07-06,4,Arena,m³,41.67,108.33,60,2,350.0
2025-07-07,4,Arena,m³,44.71,63.62,60,2,350.0
2025-07-08,4,Arena,m³,48.13,15.49,60,2,350.0
2025-07-09,4,Arena,m³,44.44,150.0,60,2,350.0
2025-07-10,4,Arena,m³,47.84,102.16,60,2,350.0
2025-07-11,4,Arena,m³,45.59,56.56,60,2,350.0
2025-07-12,4,Arena,m³,44.65,161.91,60,2,350.0
2025-07-13,4,Arena,m³,41.25,120.66,60,2,350.0
2025-07-14,4,Arena,m³,56.63,64.03,60,2,350.0
2025-07-15,4,Arena,m³,42.45,21.59,60,2,350.0
2025-07-16,4,Arena,m³,49.56,150.0,60,2,350.0
2025-07-17,4,Arena,m³,42.76,107.24,60,2,350.0
2025-07-18,4,Arena,m³,45.36,61.87,60,2,350.0
2025-07-19,4,Arena,m³,43.88,17.99,60,2,350.0
2025-07-20,4,Arena,m³,51.46,150.0,60,2,350.0
2025-07-21,4,Arena,m³,47.39,102.61,60,2,350.0
2025-07-22,4,Arena,m³,46.07,56.54,60,2,350.0
2025-07-23,4,Arena,m³,32.66,173.87,60,2,350.0
2025-07-24,4,Arena,m³,41.96,131.91,60,2,350.0
2025-07-25,4,Arena,m³,56.38,75.53,60,2,350.0
2025-07-26,4,Arena,m³,45.22,30.31,60,2,350.0
2025-07-27,4,Arena,m³,45.97,150.0,60,2,350.0
2025-07-28,4,Arena,m³,36.79,113.21,60,2,350.0
2025-07-29,4,Arena,m³,44.33,68.88,60,2,350.0
2025-07-30,4,Arena,m³,48.91,19.97,60,2,350.0
2025-07-31,4,Arena,m³,37.74,150.0,60,2,350.0
2025-08-01,4,Arena,m³,44.45,105.55,60,2,350.0
2025-08-02,4,Arena,m³,48.38,57.17,60,2,350.0
2025-08-03,4,Arena,m³,37.38,169.79,60,2,350.0
2025-08-04,4,Arena,m³,41.76,128.03,60,2,350.0
2025-08-05,4,Arena,m³,51.79,76.24,60,2,350.0
2025-08-06,4,Arena,m³,43.27,32.97,60,2,350.0
2025-08-07,4,Arena,m³,40.2,150.0,60,2,350.0
2025-08-08,4,Arena,m³,50.69,99.31,60,2,350.0
2025-08-09,4,Arena,m³,41.12,58.19,60,2,350.0
2025-08-10,4,Arena,m³,36.79,171.4,60,2,350.0
2025-08-11,4,Arena,m³,50.24,121.16,60,2,350.0
2025-08-12,4,Arena,m³,40.77,80.39,60,2,350.0
2025-08-13,4,Arena,m³,45.53,34.86,60,2,350.0
2025-08-14,4,Arena,m³,44.61,150.0,60,2,350.0
2025-08-15,4,Arena,m³,39.89,110.11,60,2,350.0
2025-08-16,4,Arena,m³,44.18,65.93,60,2,350.0
2025-08-17,4,Arena,m³,36.59,29.34,60,2,350.0
2025-08-18,4,Arena,m³,47.85,150.0,60,2,350.0
2025-08-19,4,Arena,m³,44.52,105.48,60,2,350.0
2025-08-20,4,Arena,m³,39.99,65.49,60,2,350.0
2025-08-21,4,Arena,m³,43.13,22.36,60,2,350.0
2025-08-22,4,Arena,m³,43.85,150.0,60,2,350.0
2025-08-23,4,Arena,m³,31.13,118.87,60,2,350.0
2025-08-24,4,Arena,m³,46.52,72.36,60,2,350.0
2025-08-25,4,Arena,m³,42.89,29.47,60,2,350.0
2025-08-26,4,Arena,m³,42.57,150.0,60,2,350.0
2025-08-27,4,Arena,m³,45.28,104.72,60,2,350.0
2025-08-28,4,Arena,m³,42.19,62.52,60,2,350.0
2025-08-29,4,Arena,m³,39.05,23.47,60,2,350.0
2025-08-30,4,Arena,m³,40.69,150.0,60,2,350.0
2025-08-31,4,Arena,m³,42.98,107.02,60,2,350.0
2025-09-01,4,Arena,m³,40.78,66.24,60,2,350.0
2025-09-02,4,Arena,m³,32.32,33.92,60,2,350.0
2025-09-03,4,Arena,m³,46.29,150.0,60,2,350.0
2025-09-04,4,Arena,m³,40.81,109.19,60,2,350.0
2025-09-05,4,Arena,m³,35.97,73.22,60,2,350.0
2025-09-06,4,Arena,m³,40.25,32.97,60,2,350.0
2025-09-07,4,Arena,m³,33.64,150.0,60,2,350.0
2025-09-08,4,Arena,m³,44.64,105.36,60,2,350.0
2025-09-09,4,Arena,m³,37.61,67.75,60,2,350.0
2025-09-10,4,Arena,m³,39.66,28.09,60,2,350.0
2025-09-11,4,Arena,m³,32.49,150.0,60,2,350.0
2025-09-12,4,Arena,m³,36.92,113.08,60,2,350.0
2025-09-13,4,Arena,m³,35.53,77.55,60,2,350.0
2025-09-14,4,Arena,m³,37.0,40.56,60,2,350.0
2025-09-15,4,Arena,m³,39.23,151.32,60,2,350.0
2025-09-16,4,Arena,m³,36.9,114.43,60,2,350.0
2025-09-17,4,Arena,m³,40.82,73.6,60,2,350.0
2025-09-18,4,Arena,m³,36.81,36.79,60,2,350.0
2025-09-19,4,Arena,m³,39.29,150.0,60,2,350.0
2025-09-20,4,Arena,m³,32.6,117.4,60,2,350.0
2025-09-21,4,Arena,m³,33.51,83.89,60,2,350.0
2025-09-22,4,Arena,m³,41.37,42.52,60,2,350.0
2025-09-23,4,Arena,m³,39.83,152.69,60,2,350.0
2025-09-24,4,Arena,m³,33.23,119.45,60,2,350.0
2025-09-25,4,Arena,m³,45.62,73.83,60,2,350.0
2025-09-26,4,Arena,m³,41.37,32.46,60,2,350.0
2025-09-27,4,Arena,m³,38.98,150.0,60,2,350.0
2025-09-28,4,Arena,m³,27.62,122.38,60,2,350.0
2025-09-29,4,Arena,m³,29.31,93.07,60,2,350.0
2025-09-30,4,Arena,m³,44.71,48.37,60,2,350.0
2025-10-01,4,Arena,m³,34.35,164.01,60,2,350.0
2025-10-02,4,Arena,m³,38.27,125.74,60,2,350.0
2025-10-03,4,Arena,m³,34.17,91.57,60,2,350.0
2025-10-04,4,Arena,m³,25.47,66.09,60,2,350.0
2025-10-05,4,Arena,m³,31.03,35.06,60,2,350.0
2025-10-06,4,Arena,m³,39.46,150.0,60,2,350.0
2025-10-07,4,Arena,m³,38.25,111.75,60,2,350.0
2025-10-08,4,Arena,m³,46.78,64.97,60,2,350.0
2025-10-09,4,Arena,m³,39.59,25.38,60,2,350.0
2025-10-10,4,Arena,m³,37.85,150.0,60,2,350.0
2025-10-11,4,Arena,m³,34.46,115.54,60,2,350.0
2025-10-12,4,Arena,m³,29.1,86.44,60,2,350.0
2025-10-13,4,Arena,m³,32.6,53.84,60,2,350.0
2025-10-14,4,Arena,m³,38.12,165.72,60,2,350.0
2025-10-15,4,Arena,m³,34.15,131.57,60,2,350.0
2025-10-16,4,Arena,m³,42.92,88.64,60,2,350.0
2025-10-17,4,Arena,m³,37.94,50.7,60,2,350.0
2025-10-18,4,Arena,m³,38.09,162.61,60,2,350.0
2025-10-19,4,Arena,m³,21.54,141.07,60,2,350.0
2025-10-20,4,Arena,m³,37.91,103.16,60,2,350.0
2025-10-21,4,Arena,m³,30.24,72.92,60,2,350.0
2025-10-22,4,Arena,m³,42.92,30.0,60,2,350.0
2025-10-23,4,Arena,m³,37.4,150.0,60,2,350.0
2025-10-24,4,Arena,m³,37.43,112.57,60,2,350.0
2025-10-25,4,Arena,m³,35.49,77.08,60,2,350.0
2025-10-26,4,Arena,m³,28.96,48.12,60,2,350.0
2025-10-27,4,Arena,m³,44.18,153.94,60,2,350.0
2025-10-28,4,Arena,m³,39.42,114.52,60,2,350.0
2025-10-29,4,Arena,m³,36.73,77.79,60,2,350.0
2025-10-30,4,Arena,m³,31.61,46.18,60,2,350.0
2025-10-31,4,Arena,m³,32.76,163.42,60,2,350.0
2025-11-01,4,Arena,m³,37.1,126.32,60,2,350.0
2025-11-02,4,Arena,m³,23.41,102.91,60,2,350.0
2025-11-03,4,Arena,m³,32.2,70.71,60,2,350.0
2025-11-04,4,Arena,m³,36.37,34.33,60,2,350.0
2025-11-05,4,Arena,m³,36.88,150.0,60,2,350.0
2025-11-06,4,Arena,m³,28.24,121.76,60,2,350.0
2025-11-07,4,Arena,m³,28.25,93.52,60,2,350.0
2025-11-08,4,Arena,m³,33.88,59.64,60,2,350.0
2025-11-09,4,Arena,m³,35.86,173.78,60,2,350.0
2025-11-10,4,Arena,m³,42.05,131.73,60,2,350.0
2025-11-11,4,Arena,m³,31.78,99.95,60,2,350.0
2025-11-12,4,Arena,m³,44.66,55.29,60,2,350.0
2025-11-13,4,Arena,m³,33.35,171.94,60,2,350.0
2025-11-14,4,Arena,m³,29.94,142.0,60,2,350.0
2025-11-15,4,Arena,m³,21.92,120.08,60,2,350.0
2025-11-16,4,Arena,m³,35.06,85.02,60,2,350.0
2025-11-17,4,Arena,m³,34.52,50.5,60,2,350.0
2025-11-18,4,Arena,m³,44.68,155.82,60,2,350.0
2025-11-19,4,Arena,m³,31.55,124.26,60,2,350.0
2025-11-20,4,Arena,m³,38.81,85.45,60,2,350.0
2025-11-21,4,Arena,m³,31.9,53.55,60,2,350.0
2025-11-22,4,Arena,m³,25.12,178.43,60,2,350.0
2025-11-23,4,Arena,m³,31.14,147.29,60,2,350.0
2025-11-24,4,Arena,m³,20.14,127.15,60,2,350.0
2025-11-25,4,Arena,m³,32.49,94.66,60,2,350.0
2025-11-26,4,Arena,m³,39.25,55.41,60,2,350.0
2025-11-27,4,Arena,m³,32.71,172.7,60,2,350.0
2025-11-28,4,Arena,m³,24.48,148.22,60,2,350.0
2025-11-29,4,Arena,m³,19.99,128.23,60,2,350.0
2025-11-30,4,Arena,m³,32.59,95.64,60,2,350.0
2025-12-01,4,Arena,m³,35.08,60.57,60,2,350.0
2025-12-02,4,Arena,m³,38.3,22.27,60,2,350.0
2025-12-03,4,Arena,m³,40.0,150.0,60,2,350.0
2025-12-04,4,Arena,m³,30.98,119.02,60,2,350.0
2025-12-05,4,Arena,m³,25.27,93.75,60,2,350.0
2025-12-06,4,Arena,m³,30.37,63.38,60,2,350.0
2025-12-07,4,Arena,m³,39.28,24.1,60,2,350.0
2025-12-08,4,Arena,m³,30.85,150.0,60,2,350.0
2025-12-09,4,Arena,m³,32.78,117.22,60,2,350.0
2025-12-10,4,Arena,m³,29.58,87.65,60,2,350.0
2025-12-11,4,Arena,m³,34.3,53.34,60,2,350.0
2025-12-12,4,Arena,m³,35.63,167.71,60,2,350.0
2025-12-13,4,Arena,m³,25.62,142.09,60,2,350.0
2025-12-14,4,Arena,m³,22.72,119.37,60,2,350.0
2025-12-15,4,Arena,m³,19.13,100.24,60,2,350.0
2025-12-16,4,Arena,m³,34.25,65.99,60,2,350.0
2025-12-17,4,Arena,m³,28.28,37.71,60,2,350.0
2025-12-18,4,Arena,m³,23.51,14.2,60,2,350.0
2023-12-20,5,Grava,m³,7.62,150.0,50,2,420.0
2023-12-21,5,Grava,m³,9.06,140.94,50,2,420.0
2023-12-22,5,Grava,m³,4.88,136.05,50,2,420.0
2023-12-23,5,Grava,m³,12.85,123.21,50,2,420.0
2023-12-24,5,Grava,m³,3.52,119.69,50,2,420.0
2023-12-25,5,Grava,m³,11.58,108.11,50,2,420.0
2023-12-26,5,Grava,m³,11.34,96.77,50,2,420.0
2023-12-27,5,Grava,m³,6.55,90.22,50,2,420.0
2023-12-28,5,Grava,m³,10.87,79.35,50,2,420.0
2023-12-29,5,Grava,m³,8.23,71.12,50,2,420.0
2023-12-30,5,Grava,m³,10.01,61.11,50,2,420.0
2023-12-31,5,Grava,m³,8.0,53.11,50,2,420.0
2024-01-01,5,Grava,m³,4.99,48.12,50,2,420.0
2024-01-02,5,Grava,m³,3.86,169.26,50,2,420.0
2024-01-03,5,Grava,m³,17.6,151.66,50,2,420.0
2024-01-04,5,Grava,m³,3.98,147.68,50,2,420.0
2024-01-05,5,Grava,m³,10.48,137.2,50,2,420.0
2024-01-06,5,Grava,m³,7.0,130.2,50,2,420.0
2024-01-07,5,Grava,m³,18.25,111.95,50,2,420.0
2024-01-08,5,Grava,m³,26.01,85.95,50,2,420.0
2024-01-09,5,Grava,m³,22.15,63.8,50,2,420.0
2024-01-10,5,Grava,m³,26.15,37.65,50,2,420.0
2024-01-11,5,Grava,m³,27.29,135.36,50,2,420.0
2024-01-12,5,Grava,m³,23.09,112.26,50,2,420.0
2024-01-13,5,Grava,m³,15.66,96.6,50,2,420.0
2024-01-14,5,Grava,m³,18.66,77.94,50,2,420.0
2024-01-15,5,Grava,m³,24.97,52.96,50,2,420.0
2024-01-16,5,Grava,m³,23.13,29.84,50,2,420.0
2024-01-17,5,Grava,m³,19.55,135.28,50,2,420.0
2024-01-18,5,Grava,m³,26.49,108.79,50,2,420.0
2024-01-19,5,Grava,m³,19.76,89.03,50,2,420.0
2024-01-20,5,Grava,m³,23.47,65.57,50,2,420.0
2024-01-21,5,Grava,m³,18.96,46.61,50,2,420.0
2024-01-22,5,Grava,m³,21.71,149.9,50,2,420.0
2024-01-23,5,Grava,m³,22.23,127.67,50,2,420.0
2024-01-24,5,Grava,m³,32.55,95.11,50,2,420.0
2024-01-25,5,Grava,m³,17.27,77.85,50,2,420.0
2024-01-26,5,Grava,m³,23.53,54.32,50,2,420.0
2024-01-27,5,Grava,m³,20.92,33.39,50,2,420.0
2024-01-28,5,Grava,m³,22.32,136.08,50,2,420.0
2024-01-29,5,Grava,m³,17.48,118.6,50,2,420.0
2024-01-30,5,Grava,m³,27.11,91.49,50,2,420.0
2024-01-31,5,Grava,m³,19.34,72.14,50,2,420.0
2024-02-01,5,Grava,m³,28.29,43.85,50,2,420.0
2024-02-02,5,Grava,m³,17.65,151.2,50,2,420.0
2024-02-03,5,Grava,m³,19.74,131.46,50,2,420.0
2024-02-04,5,Grava,m³,19.98,111.48,50,2,420.0
2024-02-05,5,Grava,m³,26.87,84.61,50,2,420.0
2024-02-06,5,Grava,m³,29.62,55.0,50,2,420.0
2024-02-07,5,Grava,m³,26.77,28.22,50,2,420.0
2024-02-08,5,Grava,m³,23.95,129.27,50,2,420.0
2024-02-09,5,Grava,m³,28.61,100.66,50,2,420.0
2024-02-10,5,Grava,m³,27.02,73.64,50,2,420.0
2024-02-11,5,Grava,m³,30.35,43.29,50,2,420.0
2024-02-12,5,Grava,m³,25.63,142.66,50,2,420.0
2024-02-13,5,Grava,m³,21.06,121.61,50,2,420.0
2024-02-14,5,Grava,m³,24.74,96.86,50,2,420.0
2024-02-15,5,Grava,m³,22.21,74.65,50,2,420.0
2024-02-16,5,Grava,m³,21.8,52.85,50,2,420.0
2024-02-17,5,Grava,m³,19.6,33.25,50,2,420.0
2024-02-18,5,Grava,m³,31.36,126.89,50,2,420.0
2024-02-19,5,Grava,m³,26.98,99.9,50,2,420.0
2024-02-20,5,Grava,m³,33.75,66.15,50,2,420.0
2024-02-21,5,Grava,m³,23.27,42.89,50,2,420.0
2024-02-22,5,Grava,m³,20.03,147.85,50,2,420.0
2024-02-23,5,Grava,m³,24.5,123.35,50,2,420.0
2024-02-24,5,Grava,m³,22.08,101.27,50,2,420.0
2024-02-25,5,Grava,m³,24.7,76.57,50,2,420.0
2024-02-26,5,Grava,m³,28.8,47.77,50,2,420.0
2024-02-27,5,Grava,m³,19.09,153.68,50,2,420.0
2024-02-28,5,Grava,m³,34.33,119.34,50,2,420.0
2024-02-29,5,Grava,m³,25.67,93.67,50,2,420.0
2024-03-01,5,Grava,m³,26.55,67.13,50,2,420.0
2024-03-02,5,Grava,m³,28.79,38.34,50,2,420.0
2024-03-03,5,Grava,m³,19.64,143.7,50,2,420.0
2024-03-04,5,Grava,m³,25.23,118.47,50,2,420.0
2024-03-05,5,Grava,m³,22.64,95.83,50,2,420.0
2024-03-06,5,Grava,m³,22.86,72.97,50,2,420.0
2024-03-07,5,Grava,m³,29.08,43.89,50,2,420.0
2024-03-08,5,Grava,m³,30.51,138.39,50,2,420.0
2024-03-09,5,Grava,m³,17.54,120.85,50,2,420.0
2024-03-10,5,Grava,m³,24.83,96.02,50,2,420.0
2024-03-11,5,Grava,m³,30.9,65.12,50,2,420.0
2024-03-12,5,Grava,m³,31.2,33.93,50,2,420.0
2024-03-13,5,Grava,m³,27.78,131.15,50,2,420.0
2024-03-14,5,Grava,m³,27.3,103.85,50,2,420.0
2024-03-15,5,Grava,m³,27.08,76.76,50,2,420.0
2024-03-16,5,Grava,m³,25.2,51.57,50,2,420.0
2024-03-17,5,Grava,m³,26.14,25.42,50,2,420.0
2024-03-18,5,Grava,m³,26.28,125.0,50,2,420.0
2024-03-19,5,Grava,m³,36.33,88.67,50,2,420.0
2024-03-20,5,Grava,m³,24.86,63.81,50,2,420.0
2024-03-21,5,Grava,m³,31.52,32.29,50,2,420.0
2024-03-22,5,Grava,m³,23.78,133.51,50,2,420.0
2024-03-23,5,Grava,m³,27.0,106.51,50,2,420.0
2024-03-24,5,Grava,m³,22.42,84.09,50,2,420.0
2024-03-25,5,Grava,m³,29.78,54.31,50,2,420.0
2024-03-26,5,Grava,m³,28.94,25.37,50,2,420.0
